nose_x,nose_y,nose_z,nose_visibility,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_visibility,left_eye_x,left_eye_y,left_eye_z,left_eye_visibility,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_visibility,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_visibility,right_eye_x,right_eye_y,right_eye_z,right_eye_visibility,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_visibility,left_ear_x,left_ear_y,left_ear_z,left_ear_visibility,right_ear_x,right_ear_y,right_ear_z,right_ear_visibility,mouth_left_x,mouth_left_y,mouth_left_z,mouth_left_visibility,mouth_right_x,mouth_right_y,mouth_right_z,mouth_right_visibility,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_visibility,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_visibility,left_index_x,left_index_y,left_index_z,left_index_visibility,right_index_x,right_index_y,right_index_z,right_index_visibility,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_visibility,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_visibility,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility,left_heel_x,left_heel_y,left_heel_z,left_heel_visibility,right_heel_x,right_heel_y,right_heel_z,right_heel_visibility,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_visibility,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_visibility,label
0.37388670444488525,0.5094764232635498,-0.047880418598651886,0.9999630451202393,0.36945369839668274,0.5018762350082397,-0.06080044433474541,0.9999642372131348,0.36975041031837463,0.5003730058670044,-0.06091791391372681,0.9999639987945557,0.369994193315506,0.4989958703517914,-0.06090274825692177,0.9999710321426392,0.36923137307167053,0.5013478398323059,-0.04318389669060707,0.9999743700027466,0.3694319725036621,0.49949872493743896,-0.04332007095217705,0.9999774694442749,0.3696746826171875,0.4975145757198334,-0.04336393252015114,0.999981164932251,0.37385302782058716,0.4890163242816925,-0.09087125211954117,0.9999873638153076,0.3740735352039337,0.48721879720687866,-0.012008714489638805,0.9999587535858154,0.3802299201488495,0.5075652599334717,-0.05543201416730881,0.999948263168335,0.3803698718547821,0.5069305300712585,-0.033539894968271255,0.9999401569366455,0.40788888931274414,0.4937337338924408,-0.11540435999631882,0.9999741315841675,0.4081076383590698,0.47390973567962646,0.051332440227270126,0.9998237490653992,0.4399409294128418,0.5412418842315674,-0.09347204118967056,0.9386548399925232,0.4396982491016388,0.5062775611877441,0.013085576705634594,0.0011281509650871158,0.4026338458061218,0.5491248965263367,-0.013545127585530281,0.9054524898529053,0.40737611055374146,0.5361210703849792,-0.10391782224178314,0.02023969776928425,0.3941883146762848,0.5556025505065918,-0.014839306473731995,0.8985914587974548,0.3971831202507019,0.5425570011138916,-0.1190059632062912,0.07454493641853333,0.39278078079223633,0.5446590185165405,-0.014436447061598301,0.8924856185913086,0.3951099216938019,0.5374725461006165,-0.12272100150585175,0.0734960064291954,0.3964410722255707,0.54180508852005,-0.009943804703652859,0.8096457123756409,0.39886945486068726,0.5357983708381653,-0.1104934960603714,0.07228317111730576,0.48036956787109375,0.5074361562728882,-0.05021914467215538,0.9995424747467041,0.47976669669151306,0.48201707005500793,0.05022476986050606,0.999446451663971,0.5396848917007446,0.5080789923667908,-0.004732315894216299,0.24561266601085663,0.5395349264144897,0.498454749584198,0.06655905395746231,0.01315319538116455,0.5955159068107605,0.5118826031684875,0.037024691700935364,0.4364941716194153,0.594643235206604,0.5046175122261047,0.0923483595252037,0.0879620760679245,0.604571521282196,0.5056824684143066,0.03815668821334839,0.34231558442115784,0.603268027305603,0.49851536750793457,0.09328465908765793,0.2140868902206421,0.6040746569633484,0.5420851707458496,-0.0012480953009799123,0.4902268052101135,0.6018022298812866,0.5364088416099548,0.06529149413108826,0.21564438939094543,plank_bad_shoulder
0.3739333748817444,0.5093583464622498,-0.04524482414126396,0.9999650120735168,0.3694474995136261,0.5017223358154297,-0.057387031614780426,0.999966025352478,0.3697386085987091,0.5003634691238403,-0.057494405657052994,0.9999658465385437,0.36996760964393616,0.4990639090538025,-0.05748399719595909,0.999972403049469,0.3692277669906616,0.5007996559143066,-0.04057865962386131,0.9999757409095764,0.3694290816783905,0.49881914258003235,-0.040716640651226044,0.9999787211418152,0.36967289447784424,0.4967305362224579,-0.040755048394203186,0.9999821782112122,0.3738638162612915,0.4896062910556793,-0.08517508208751678,0.9999880194664001,0.37411555647850037,0.48704829812049866,-0.010238010436296463,0.9999611973762512,0.3802284896373749,0.5074991583824158,-0.052121374756097794,0.9999509453773499,0.3803693950176239,0.5064744353294373,-0.03130166977643967,0.9999436140060425,0.4078720510005951,0.4946477711200714,-0.11118844896554947,0.9999746084213257,0.408180296421051,0.4737715423107147,0.0533897802233696,0.9998304843902588,0.4399687647819519,0.5432618856430054,-0.08961839228868484,0.9404858946800232,0.43621528148651123,0.5106579661369324,0.024743953719735146,0.001180028892122209,0.40248048305511475,0.5498160123825073,-0.012004555203020573,0.9081844687461853,0.40607962012290955,0.5364357829093933,-0.07872194796800613,0.022463735193014145,0.3941677510738373,0.5556243062019348,-0.013755950145423412,0.9025397896766663,0.3966744840145111,0.5421403646469116,-0.0917326956987381,0.08272313326597214,0.39277616143226624,0.5450395345687866,-0.013737768866121769,0.8968518376350403,0.3947213590145111,0.53765469789505,-0.09602223336696625,0.08165102452039719,0.3964235484600067,0.5428993701934814,-0.00878590252250433,0.8174687623977661,0.3985322415828705,0.5362166166305542,-0.0850721076130867,0.08064503222703934,0.4805513322353363,0.5074856877326965,-0.05022066459059715,0.9995447993278503,0.47987955808639526,0.4799422025680542,0.050225961953401566,0.999456524848938,0.5391423106193542,0.5081098079681396,-0.011900348588824272,0.2567327916622162,0.5392671823501587,0.4982055723667145,0.056207459419965744,0.013830432668328285,0.5955913066864014,0.5118733048439026,0.024256061762571335,0.44556817412376404,0.5946406126022339,0.5047447681427002,0.07469357550144196,0.0895015224814415,0.6048715114593506,0.5056676864624023,0.025084132328629494,0.35567668080329895,0.603530764579773,0.4987589418888092,0.07502184063196182,0.21884272992610931,0.6040912866592407,0.5430068969726562,-0.011659428477287292,0.4967680871486664,0.6021625995635986,0.5363469123840332,0.04773500934243202,0.21671873331069946,plank_bad_shoulder
0.37395480275154114,0.5092578530311584,-0.0453471876680851,0.999967098236084,0.36942610144615173,0.5015397667884827,-0.057516228407621384,0.9999679327011108,0.3697068393230438,0.5003290772438049,-0.057623621076345444,0.9999678134918213,0.3699139952659607,0.4990845322608948,-0.057613007724285126,0.9999738931655884,0.3692115247249603,0.5003417134284973,-0.04065214842557907,0.999977171421051,0.3694118559360504,0.49829837679862976,-0.040789894759655,0.9999800324440002,0.3696552515029907,0.4961646795272827,-0.04082794114947319,0.9999832510948181,0.3738641142845154,0.48993435502052307,-0.0855138748884201,0.9999886751174927,0.3741331696510315,0.48689231276512146,-0.010282712988555431,0.9999637603759766,0.38022011518478394,0.5074441432952881,-0.05227384716272354,0.9999538064002991,0.3803619146347046,0.5062068700790405,-0.031385455280542374,0.999947190284729,0.4078553318977356,0.49542418122291565,-0.11130043119192123,0.9999752044677734,0.40822872519493103,0.47374898195266724,0.05339383706450462,0.9998379945755005,0.4400152862071991,0.5442286729812622,-0.08935333043336868,0.9426661133766174,0.43507030606269836,0.512617290019989,0.024959038943052292,0.001237976597622037,0.4024202525615692,0.5505539774894714,-0.011691794730722904,0.911841094493866,0.40536507964134216,0.5365861654281616,-0.0790688544511795,0.025301814079284668,0.3941984176635742,0.5560174584388733,-0.013574380427598953,0.9071800708770752,0.39637795090675354,0.5417945384979248,-0.09226080030202866,0.0928550660610199,0.3928191363811493,0.5459851026535034,-0.013630926609039307,0.9018657803535461,0.39451834559440613,0.5378121733665466,-0.09641840308904648,0.09171763062477112,0.3964274227619171,0.5441461801528931,-0.008545122109353542,0.8261942267417908,0.3982784152030945,0.5364871025085449,-0.08537528663873672,0.0908171534538269,0.4807316064834595,0.5076553821563721,-0.05022963136434555,0.9995479583740234,0.4799725115299225,0.4789191782474518,0.050234757363796234,0.9994669556617737,0.5389041900634766,0.5081658363342285,-0.011484435759484768,0.27040424942970276,0.5390223264694214,0.49802902340888977,0.056708838790655136,0.014542716555297375,0.5956779718399048,0.5118667483329773,0.025891292840242386,0.45863863825798035,0.5946428775787354,0.5047866702079773,0.07762812077999115,0.09165219217538834,0.6051110029220581,0.505617618560791,0.026834068819880486,0.3720541298389435,0.603733479976654,0.4988325834274292,0.07821173220872879,0.22444826364517212,0.604097306728363,0.5435177683830261,-0.010334223508834839,0.5077319741249084,0.6024574637413025,0.5363153219223022,0.05065275728702545,0.21969258785247803,plank_bad_shoulder
0.3739616572856903,0.5091379284858704,-0.045598115772008896,0.9999691843986511,0.3693971633911133,0.5013653635978699,-0.05756189674139023,0.9999698400497437,0.36966603994369507,0.5002880692481995,-0.05767412111163139,0.9999697208404541,0.3698519468307495,0.4990972876548767,-0.057662565261125565,0.9999753832817078,0.3691888153553009,0.4999796450138092,-0.04082109034061432,0.9999786019325256,0.36938634514808655,0.49792733788490295,-0.0409594364464283,0.9999813437461853,0.3696276545524597,0.49578964710235596,-0.04099523276090622,0.9999843239784241,0.3738638162612915,0.4901614785194397,-0.0861210748553276,0.99998939037323,0.37414535880088806,0.48675695061683655,-0.010629314929246902,0.9999663829803467,0.38021495938301086,0.5073977112770081,-0.052372563630342484,0.9999566078186035,0.38035497069358826,0.5060222744941711,-0.031708694994449615,0.9999507069587708,0.40784725546836853,0.49612873792648315,-0.11161138117313385,0.9999753832817078,0.4082677662372589,0.47380146384239197,0.053380440920591354,0.9998451471328735,0.4401755630970001,0.5448185801506042,-0.08974737673997879,0.9448757767677307,0.4343017637729645,0.5154073238372803,0.024209214374423027,0.001366294571198523,0.4024476408958435,0.5516273379325867,-0.011441847309470177,0.915486216545105,0.4050742983818054,0.5379831194877625,-0.07984697818756104,0.0297789815813303,0.39454615116119385,0.5570300817489624,-0.013305318541824818,0.911608874797821,0.3963497579097748,0.5422825813293457,-0.09299401193857193,0.10694074630737305,0.39319419860839844,0.5475704073905945,-0.013163660652935505,0.9065937399864197,0.39452221989631653,0.5394235849380493,-0.09681102633476257,0.10561954975128174,0.39660215377807617,0.545649528503418,-0.008199663832783699,0.8343262672424316,0.3982456624507904,0.5378641486167908,-0.08596991747617722,0.10475098341703415,0.4810672998428345,0.5076590776443481,-0.05025392770767212,0.9995424151420593,0.4805362820625305,0.4785151779651642,0.05025958642363548,0.9994702339172363,0.5396280884742737,0.5093478560447693,-0.009261580184102058,0.2876316010951996,0.5391630530357361,0.49807292222976685,0.05847590044140816,0.01574811525642872,0.5960556864738464,0.5132354497909546,0.034430067986249924,0.47528064250946045,0.5947295427322388,0.5053969621658325,0.07866745442152023,0.09646566212177277,0.6052574515342712,0.5072726011276245,0.03608964383602142,0.39091256260871887,0.6038758754730225,0.5003041625022888,0.07854752242565155,0.23395787179470062,0.6039997339248657,0.5435662269592285,0.0001423427020199597,0.5221996903419495,0.602165937423706,0.5361642837524414,0.05130016431212425,0.22756990790367126,plank_bad_shoulder
0.3741694390773773,0.5090669989585876,-0.04354824125766754,0.9999701380729675,0.36942586302757263,0.5013413429260254,-0.055826373398303986,0.9999706745147705,0.36968669295310974,0.5002908706665039,-0.05593494698405266,0.9999706149101257,0.3698626458644867,0.49919700622558594,-0.05592570826411247,0.9999760985374451,0.3692185580730438,0.4998932480812073,-0.03903965279459953,0.9999792575836182,0.3694101572036743,0.49783873558044434,-0.039179135113954544,0.9999819397926331,0.3696446120738983,0.495700478553772,-0.03921562433242798,0.9999848008155823,0.3738967776298523,0.49037763476371765,-0.08502507209777832,0.9999897480010986,0.37417617440223694,0.4867127537727356,-0.009889352135360241,0.9999677538871765,0.38036754727363586,0.5073362588882446,-0.05073750019073486,0.9999579191207886,0.3804708421230316,0.5058459639549255,-0.030027471482753754,0.9999524354934692,0.40784186124801636,0.49640780687332153,-0.11156479269266129,0.9999754428863525,0.40834417939186096,0.4738011360168457,0.05386906489729881,0.9998481869697571,0.4402334988117218,0.5450406074523926,-0.08972124755382538,0.9465334415435791,0.43419426679611206,0.5153272747993469,0.02710418775677681,0.0014400874497368932,0.4024573862552643,0.5526440143585205,-0.009914456866681576,0.9175182580947876,0.4049522578716278,0.538444459438324,-0.07423326373100281,0.031347792595624924,0.3947518765926361,0.5585393309593201,-0.011457995511591434,0.9139881730079651,0.39633819460868835,0.5424550175666809,-0.08669283986091614,0.11185065656900406,0.3933635652065277,0.549275815486908,-0.01087648794054985,0.9091379046440125,0.3945254981517792,0.5400471687316895,-0.0907125174999237,0.1105056181550026,0.39668697118759155,0.5470025539398193,-0.006457478739321232,0.838834822177887,0.3982364535331726,0.5383856296539307,-0.08039502799510956,0.10970291495323181,0.4812760651111603,0.5071625709533691,-0.05024148151278496,0.9995477795600891,0.48080432415008545,0.4784175157546997,0.05024746432900429,0.999480664730072,0.5399126410484314,0.5104643106460571,-0.005934702232480049,0.299559623003006,0.5391139388084412,0.49815627932548523,0.05935750901699066,0.016935383901000023,0.5961691737174988,0.5135160088539124,0.03608743101358414,0.489363431930542,0.594509482383728,0.5057251453399658,0.08070404082536697,0.10079997777938843,0.6051912307739258,0.5072827935218811,0.037613119930028915,0.4059683680534363,0.6030820608139038,0.5004596710205078,0.08109419792890549,0.24084784090518951,0.6047375202178955,0.5434922575950623,0.0019439535681158304,0.533589243888855,0.6023578643798828,0.5359225869178772,0.053612422198057175,0.23404888808727264,plank_bad_shoulder
0.37424129247665405,0.5090644955635071,-0.04339779540896416,0.9999715685844421,0.36943626403808594,0.5013391971588135,-0.05556708201766014,0.9999719858169556,0.3696941137313843,0.5003024339675903,-0.0556747242808342,0.9999719858169556,0.36986568570137024,0.49928203225135803,-0.05566549301147461,0.999977171421051,0.36922687292099,0.49988365173339844,-0.03879484161734581,0.9999802112579346,0.36941447854042053,0.4978296458721161,-0.03893422335386276,0.9999827742576599,0.36964574456214905,0.4956939220428467,-0.03897194191813469,0.9999855160713196,0.37392154335975647,0.49046066403388977,-0.08405689150094986,0.9999902248382568,0.3741891086101532,0.4867005944252014,-0.009309242479503155,0.9999694228172302,0.38041824102401733,0.5073235034942627,-0.05043729022145271,0.9999598264694214,0.3805071711540222,0.5058114528656006,-0.02974027581512928,0.9999547600746155,0.4079085886478424,0.49652189016342163,-0.11092212796211243,0.9999757409095764,0.40841758251190186,0.47377637028694153,0.05462563782930374,0.9998514652252197,0.4402453601360321,0.5451118350028992,-0.08904054760932922,0.9477208852767944,0.4342762231826782,0.5148458480834961,0.027553420513868332,0.0014900491805747151,0.40249764919281006,0.5531945824623108,-0.009449779987335205,0.9192010760307312,0.4048401713371277,0.538415253162384,-0.07400845736265182,0.032033827155828476,0.39491933584213257,0.5596693158149719,-0.01098257303237915,0.9160555005073547,0.3962581753730774,0.5423262715339661,-0.0865655392408371,0.11407075822353363,0.3934780955314636,0.5506084561347961,-0.010326402261853218,0.9113969802856445,0.3944936692714691,0.5399991273880005,-0.09041742235422134,0.11267653107643127,0.39676281809806824,0.5481588244438171,-0.005942274816334248,0.8428119421005249,0.398173987865448,0.5383812785148621,-0.08010406792163849,0.1120128333568573,0.48127439618110657,0.5064353942871094,-0.0504484698176384,0.9995538592338562,0.4808812737464905,0.4783596992492676,0.05045247822999954,0.9994901418685913,0.5399133563041687,0.5130390524864197,-0.009285817854106426,0.3054822087287903,0.5390898585319519,0.49852052330970764,0.05936562642455101,0.017298683524131775,0.5961740016937256,0.5142931938171387,0.032898131757974625,0.4923073351383209,0.5944851040840149,0.5058712363243103,0.08201339095830917,0.10091894865036011,0.6048579812049866,0.5072854161262512,0.034539952874183655,0.41074755787849426,0.6025322675704956,0.5004332065582275,0.08262216299772263,0.2421104907989502,0.6047857999801636,0.5434157252311707,0.000880662992130965,0.5360922813415527,0.6023557782173157,0.5359004139900208,0.054122790694236755,0.2339719980955124,plank_bad_shoulder
0.3745507597923279,0.5090802907943726,-0.04351445287466049,0.9999731779098511,0.3697156012058258,0.5014409422874451,-0.05581134930253029,0.999973475933075,0.36993885040283203,0.5004591941833496,-0.05592205002903938,0.9999735355377197,0.3700924217700958,0.49952778220176697,-0.055912651121616364,0.9999783635139465,0.3694821000099182,0.5000043511390686,-0.038854893296957016,0.9999812841415405,0.36961397528648376,0.4979408085346222,-0.03899480774998665,0.9999837875366211,0.36979496479034424,0.49580705165863037,-0.03903089836239815,0.9999863505363464,0.3741822838783264,0.49050474166870117,-0.08450648933649063,0.9999907612800598,0.3743552267551422,0.48673102259635925,-0.009366365149617195,0.999971330165863,0.3806528151035309,0.5073217749595642,-0.05072499066591263,0.9999619126319885,0.3806932866573334,0.5058161616325378,-0.02978615090250969,0.999957263469696,0.4081350266933441,0.49660295248031616,-0.11103220283985138,0.9999759793281555,0.40846818685531616,0.4737870991230011,0.05468934774398804,0.9998560547828674,0.4402467906475067,0.5450511574745178,-0.0896848514676094,0.9495481252670288,0.4344637989997864,0.5146825909614563,0.02818252332508564,0.0015803708229213953,0.40251123905181885,0.5541974902153015,-0.01353120431303978,0.9224226474761963,0.40482598543167114,0.538684606552124,-0.07289828360080719,0.034759778529405594,0.39510056376457214,0.5626466870307922,-0.01569312810897827,0.9197973608970642,0.396261066198349,0.5423435568809509,-0.0853891372680664,0.12285464257001877,0.3935907483100891,0.5536876916885376,-0.014614300802350044,0.915429413318634,0.39456766843795776,0.5402681827545166,-0.08923141658306122,0.12130898982286453,0.3968127965927124,0.5503390431404114,-0.009926844388246536,0.8496373891830444,0.3981829881668091,0.5387847423553467,-0.07893101125955582,0.12073629349470139,0.4813326895236969,0.5059314966201782,-0.050711266696453094,0.9995554089546204,0.4810221791267395,0.47840937972068787,0.050712380558252335,0.9994955658912659,0.5399103164672852,0.5138446092605591,-0.014551117084920406,0.3151215612888336,0.5390735864639282,0.49878817796707153,0.05808981508016586,0.018001524731516838,0.5961725115776062,0.5146812796592712,0.026250099763274193,0.5000448226928711,0.5944809317588806,0.5058687925338745,0.08159372210502625,0.10300955176353455,0.6045596599578857,0.5072808861732483,0.02769911102950573,0.42107143998146057,0.6022831201553345,0.500331699848175,0.08240538090467453,0.24761039018630981,0.6048117280006409,0.5429362654685974,-0.00660326611250639,0.5438388586044312,0.602380096912384,0.5357559323310852,0.05526961758732796,0.23753796517848969,plank_bad_shoulder
0.3748999238014221,0.5090778470039368,-0.04708027094602585,0.9999749064445496,0.3699827492237091,0.5014970898628235,-0.05924413725733757,0.9999752044677734,0.3701954782009125,0.5005475878715515,-0.059351224452257156,0.9999752640724182,0.37034937739372253,0.49967437982559204,-0.05934126675128937,0.9999797344207764,0.36971819400787354,0.5000841021537781,-0.04233093559741974,0.999982476234436,0.3698132336139679,0.49802595376968384,-0.0424700528383255,0.999984860420227,0.369956910610199,0.4958990514278412,-0.042505912482738495,0.9999872446060181,0.3744359314441681,0.4905850887298584,-0.08704127371311188,0.9999913573265076,0.3745342791080475,0.4867476224899292,-0.011968744918704033,0.9999732971191406,0.3810012638568878,0.5072823762893677,-0.05388015881180763,0.9999642968177795,0.38100025057792664,0.5058090686798096,-0.03299345821142197,0.9999599456787109,0.40828827023506165,0.4968462884426117,-0.1126256063580513,0.9999767541885376,0.40857741236686707,0.47344768047332764,0.0532650463283062,0.9998610019683838,0.4402390122413635,0.5450019836425781,-0.09189241379499435,0.9519155621528625,0.43462979793548584,0.514235258102417,0.0266744215041399,0.0016151824966073036,0.4025065004825592,0.554188072681427,-0.015663016587495804,0.9261991381645203,0.40485066175460815,0.5380868315696716,-0.07670146971940994,0.036961134523153305,0.3951095640659332,0.5627736449241638,-0.01787266507744789,0.9239969253540039,0.39625585079193115,0.5415176749229431,-0.08962685614824295,0.13072049617767334,0.393595427274704,0.5538180470466614,-0.016789710149168968,0.9199074506759644,0.3945711851119995,0.5398787260055542,-0.09356611222028732,0.12904047966003418,0.3968144953250885,0.5503314137458801,-0.012042730115354061,0.8573259711265564,0.3981013298034668,0.5381280183792114,-0.08287891745567322,0.1288236379623413,0.48135286569595337,0.5059806108474731,-0.050693850964307785,0.9995654821395874,0.4810181260108948,0.4784019887447357,0.050695471465587616,0.9995088577270508,0.5399056673049927,0.5147721171379089,-0.012948132120072842,0.33185291290283203,0.5390126705169678,0.49878719449043274,0.055331747978925705,0.019937919452786446,0.596150815486908,0.5151379108428955,0.027538707479834557,0.517115592956543,0.5944457650184631,0.5058760643005371,0.07926865667104721,0.10993234813213348,0.6042456030845642,0.5074268579483032,0.02872820384800434,0.4395543038845062,0.6019885540008545,0.500313937664032,0.08019104599952698,0.2588445544242859,0.6057025194168091,0.5427730083465576,-0.006312856916338205,0.5584585666656494,0.6036363244056702,0.5356060862541199,0.05247316509485245,0.24741606414318085,plank_bad_shoulder
0.3752506971359253,0.5090692639350891,-0.054381392896175385,0.9999753832817078,0.3702974021434784,0.5015787482261658,-0.06710625439882278,0.9999756217002869,0.37048643827438354,0.5006483197212219,-0.067217618227005,0.9999757409095764,0.37063318490982056,0.499822199344635,-0.06720605492591858,0.9999800324440002,0.37001341581344604,0.5001940131187439,-0.050313036888837814,0.9999828338623047,0.37006130814552307,0.4981265068054199,-0.05045269429683685,0.9999852180480957,0.37015941739082336,0.495993047952652,-0.05049465596675873,0.9999875426292419,0.37462443113327026,0.49066677689552307,-0.09617846459150314,0.9999915361404419,0.37469249963760376,0.48674818873405457,-0.021398482844233513,0.9999743103981018,0.38134706020355225,0.5072420835494995,-0.061484429985284805,0.9999648332595825,0.38131430745124817,0.5057974457740784,-0.04071784391999245,0.9999607801437378,0.40846872329711914,0.49707284569740295,-0.12069788575172424,0.9999762177467346,0.4086858332157135,0.4732872545719147,0.04328490048646927,0.999862790107727,0.4402349889278412,0.5449635982513428,-0.10153289884328842,0.951940655708313,0.43442481756210327,0.5140489935874939,0.018827233463525772,0.001679483917541802,0.40251025557518005,0.5543503165245056,-0.024515634402632713,0.925059974193573,0.4047183096408844,0.5380734801292419,-0.0776294469833374,0.03881310671567917,0.3951602578163147,0.5628921389579773,-0.026856929063796997,0.9235775470733643,0.3960985839366913,0.5415238738059998,-0.09018776565790176,0.13619282841682434,0.3936566710472107,0.5542747974395752,-0.025782082229852676,0.9195228815078735,0.3944866955280304,0.5400734543800354,-0.09364351630210876,0.13442708551883698,0.3968418836593628,0.5506097078323364,-0.020968781784176826,0.8568816781044006,0.3978146016597748,0.5384726524353027,-0.08360155671834946,0.134103924036026,0.48157304525375366,0.5060698986053467,-0.05037336423993111,0.9995691180229187,0.48115283250808716,0.4784320294857025,0.05038087069988251,0.9995191097259521,0.5400795340538025,0.51500004529953,0.0025880567263811827,0.3386869728565216,0.5389271974563599,0.4992058575153351,0.06661388278007507,0.020901037380099297,0.5963215231895447,0.5151937007904053,0.05174945667386055,0.530318558216095,0.5944394469261169,0.5069428086280823,0.09867890179157257,0.11543694883584976,0.6042495369911194,0.5073862075805664,0.05397417023777962,0.45385047793388367,0.6019527316093445,0.5008819103240967,0.10044536739587784,0.2668212652206421,0.6064090728759766,0.5427928566932678,0.018667317926883698,0.5687584280967712,0.6037911772727966,0.5359901785850525,0.07294924557209015,0.2550475299358368,plank_bad_shoulder
0.37545493245124817,0.5089892148971558,-0.052674852311611176,0.9999758005142212,0.3705817461013794,0.5015870928764343,-0.06527938693761826,0.9999759197235107,0.3707807958126068,0.5006617903709412,-0.06539033353328705,0.9999760389328003,0.37093695998191833,0.4998568594455719,-0.06537863612174988,0.9999802112579346,0.3703027665615082,0.5002013444900513,-0.04837192967534065,0.9999831318855286,0.37035971879959106,0.4981304109096527,-0.04851078242063522,0.9999854564666748,0.37046411633491516,0.49599790573120117,-0.04855180159211159,0.999987781047821,0.3749382793903351,0.49067947268486023,-0.0942392647266388,0.9999916553497314,0.3749849200248718,0.4867303967475891,-0.01886116899549961,0.9999750852584839,0.3816291391849518,0.5071767568588257,-0.059788987040519714,0.999965250492096,0.38158389925956726,0.505730926990509,-0.0388650968670845,0.9999614953994751,0.4086151719093323,0.49706244468688965,-0.11910688877105713,0.9999758005142212,0.40889787673950195,0.4732392430305481,0.04560311138629913,0.9998648762702942,0.4401779770851135,0.5449493527412415,-0.0992237851023674,0.9525924921035767,0.43404754996299744,0.5149015784263611,0.020396223291754723,0.0017643722239881754,0.4025108516216278,0.55428546667099,-0.021877296268939972,0.9249539971351624,0.4044930636882782,0.5380829572677612,-0.07718780636787415,0.04058917611837387,0.39517080783843994,0.5627049207687378,-0.0240336824208498,0.9238961338996887,0.39588335156440735,0.5416320562362671,-0.08975791186094284,0.14110271632671356,0.39366742968559265,0.5540279150009155,-0.02299085259437561,0.9199446439743042,0.39431899785995483,0.5403364896774292,-0.09354664385318756,0.1393108069896698,0.39684566855430603,0.550405740737915,-0.018290478736162186,0.8577284812927246,0.39746716618537903,0.5387905836105347,-0.08321709930896759,0.138954758644104,0.48186641931533813,0.5064334869384766,-0.05035889521241188,0.9995728135108948,0.4814179539680481,0.47870126366615295,0.0503668412566185,0.9995279312133789,0.5406484603881836,0.5152618288993835,-3.6609508242690936e-05,0.34151896834373474,0.5389987230300903,0.49994122982025146,0.06427305936813354,0.02160659059882164,0.5967326760292053,0.5153570771217346,0.04510603845119476,0.5366134643554688,0.5946840643882751,0.5074866414070129,0.09668127447366714,0.1184225082397461,0.6046647429466248,0.507522463798523,0.04689887538552284,0.46158939599990845,0.6023832559585571,0.5015411376953125,0.09886828809976578,0.2714378833770752,0.6068748831748962,0.5428245663642883,0.010798279196023941,0.5737900733947754,0.604141354560852,0.5361492037773132,0.06854835897684097,0.2595635950565338,plank_bad_shoulder
